person_id,first_name,last_name,email,phone,address,city,state,zip,engagement_level,giving_capacity
P-00000922,Michael,Nelson,michael.nelson49@sbcglobal.net,3126310825,7730 Kedzie Ave,Chicago,IL,60647,low,low
P-00000923,Mark,Clark,mark.clark32@outlook.com,7731587426,6304 Kedzie Ave,Chicago,IL,60615,medium,low
P-00000924,Sandra,Perez,sandra.perez76@yahoo.com,7731776385,2629 Clark St,Chicago,IL,60657,low,low
P-00000925,Karen,Harris,karen.harris11@gmail.com,7732675255,9564 Pulaski Rd,Chicago,IL,60654,low,medium
P-00000926,George,Johnson,george.johnson31@yahoo.com,3125209229,4967 Cermak Rd,Chicago,IL,60615,medium,low
P-00000927,Linda,Johnson,linda.johnson31@aol.com,7732233387,5453 Monroe St,Chicago,IL,60622,low,low
P-00000928,Elizabeth,Lewis,elizabeth.lewis52@hotmail.com,7739584036,8352 Belmont Ave,Oak Park,IL,60302,medium,high
P-00000929,Carol,Moore,carol.moore93@sbcglobal.net,8476636589,7142 Archer Ave,Chicago,IL,60610,low,high
P-00000930,Mark,Lopez,mark.lopez17@gmail.com,7739227953,125 Harrison St,Chicago,IL,60647,low,medium
P-00000931,Joshua,Campbell,joshua.campbell65@att.net,6309305530,1625 Central Ave,Chicago,IL,60610,low,medium
P-00000932,Barbara,Gonzalez,barbara.gonzalez51@aol.com,6301770008,4281 Irving Park Rd,Chicago,IL,60601,high,low
P-00000933,Patricia,Campbell,patricia.campbell56@sbcglobal.net,7733821562,6292 Roosevelt Rd,Chicago,IL,60657,medium,medium
P-00000934,Kimberly,Hernandez,kimberly.hernandez33@msn.com,7736325910,5772 Kedzie Ave,Chicago,IL,60654,medium,medium
P-00000935,Elizabeth,Anderson,elizabeth.anderson93@sbcglobal.net,8726237264,4127 Madison St,Evanston,IL,60201,medium,high
P-00000936,Emily,Mitchell,emily.mitchell97@comcast.net,7737153283,4953 Kedzie Ave,Chicago,IL,60610,low,low
P-00000937,Donald,Garcia,donald.garcia75@att.net,8475327219,173 Belmont Ave,Evanston,IL,60201,medium,low
P-00000938,Brian,Sanchez,brian.sanchez76@sbcglobal.net,8722676099,9983 Franklin St,Evanston,IL,60201,high,low
P-00000939,Emily,Johnson,emily.johnson50@msn.com,8729536341,165 Franklin St,Evanston,IL,60201,low,high
P-00000940,Anthony,Mitchell,anthony.mitchell23@icloud.com,8474226250,4519 Central Ave,Chicago,IL,60654,low,low
P-00000941,Betty,Scott,betty.scott98@sbcglobal.net,6307616243,8633 LaSalle St,Chicago,IL,60610,low,medium
P-00000942,Donald,Perez,donald.perez80@msn.com,8472732329,5792 Ashland Ave,Evanston,IL,60201,low,medium
P-00000943,Robert,Garcia,robert.garcia59@sbcglobal.net,8722398705,2279 Wacker Dr,Chicago,IL,60615,high,low
P-00000944,Andrew,Martinez,andrew.martinez36@aol.com,8729762127,4376 Ashland Ave,Chicago,IL,60654,low,low
P-00000945,Kevin,Taylor,kevin.taylor54@comcast.net,8728642897,4477 Wacker Dr,Chicago,IL,60647,low,medium
P-00000946,Jennifer,Smith,jennifer.smith97@hotmail.com,8726423444,4667 Central Ave,Chicago,IL,60615,high,low
P-00000947,Brian,Jackson,brian.jackson10@att.net,6304567008,4827 Franklin St,Chicago,IL,60657,low,low
P-00000948,Elizabeth,Walker,elizabeth.walker17@yahoo.com,8472079229,2900 Kedzie Ave,Chicago,IL,60622,low,medium
P-00000949,Donald,Young,donald.young80@aol.com,8725961826,6020 Archer Ave,Chicago,IL,60615,low,low
P-00000950,Betty,Rivera,betty.rivera64@gmail.com,3124118113,1994 Monroe St,Chicago,IL,60601,high,major
P-00000951,Jessica,Torres,jessica.torres48@outlook.com,7732418351,2870 Oak Park Ave,Chicago,IL,60601,high,medium
P-00000952,Kimberly,Miller,kimberly.miller15@gmail.com,7733302690,6780 Monroe St,Chicago,IL,60610,high,medium
P-00000953,Jennifer,Anderson,jennifer.anderson21@comcast.net,3121137980,2403 Fullerton Ave,Chicago,IL,60615,medium,low
P-00000954,Robert,Brown,robert.brown18@hotmail.com,3127702705,7451 Cicero Ave,Chicago,IL,60622,medium,low
P-00000955,Thomas,Jones,thomas.jones37@icloud.com,8477586242,7714 Clark St,Chicago,IL,60610,medium,high
P-00000956,Sandra,Moore,sandra.moore36@gmail.com,7738797551,9962 Central Ave,Evanston,IL,60201,low,low
P-00000957,Steven,Lopez,steven.lopez63@msn.com,6308785363,3528 Roosevelt Rd,Chicago,IL,60610,high,low
P-00000958,Susan,Hernandez,susan.hernandez29@msn.com,8475827976,7111 Roosevelt Rd,Chicago,IL,60647,low,low
P-00000959,Christopher,Rodriguez,christopher.rodriguez34@att.net,3128310982,5875 Ashland Ave,Chicago,IL,60601,low,medium
P-00000960,Richard,Lopez,richard.lopez42@icloud.com,7738745073,8967 Irving Park Rd,Evanston,IL,60201,low,medium
P-00000961,Barbara,Wright,barbara.wright54@yahoo.com,7732740584,6032 Franklin St,Chicago,IL,60615,medium,medium
P-00000962,Lisa,Campbell,lisa.campbell76@gmail.com,6305151538,7987 Diversey Pkwy,Chicago,IL,60657,medium,medium
P-00000963,Sarah,Sanchez,sarah.sanchez18@hotmail.com,7731734459,1978 Clark St,Evanston,IL,60201,high,medium
P-00000964,Carol,Clark,carol.clark89@att.net,3124197860,9409 California Ave,Chicago,IL,60614,high,low
P-00000965,Carol,Lee,carol.lee40@comcast.net,8478356148,2000 Monroe St,Chicago,IL,60614,medium,low
P-00000966,Linda,White,linda.white85@sbcglobal.net,7736433962,915 Jackson Blvd,Chicago,IL,60601,low,low
P-00000967,Betty,Allen,betty.allen72@comcast.net,7739975979,1521 Roosevelt Rd,Chicago,IL,60622,low,high
P-00000968,Christopher,Lopez,christopher.lopez19@sbcglobal.net,8478401628,1577 Harlem Ave,Chicago,IL,60622,low,high
P-00000969,Anthony,Thomas,anthony.thomas80@aol.com,8477424788,447 Wells St,Chicago,IL,60614,high,high
P-00000970,David,Perez,david.perez65@outlook.com,3126827278,6709 Clark St,Chicago,IL,60610,medium,low
P-00000971,Richard,Clark,richard.clark39@att.net,8726133783,6074 Jackson Blvd,Chicago,IL,60615,high,medium
P-00000972,Lisa,Baker,lisa.baker51@comcast.net,8474465495,1718 Dearborn St,Oak Park,IL,60302,low,low
P-00000973,Emily,Nguyen,emily.nguyen93@att.net,8473554293,5389 Pulaski Rd,Chicago,IL,60615,medium,medium
P-00000974,Kenneth,Lewis,kenneth.lewis6@comcast.net,8471287249,6735 Wells St,Chicago,IL,60614,medium,low
P-00000975,Carol,Campbell,carol.campbell87@msn.com,6305319230,2915 Adams St,Chicago,IL,60610,medium,low
P-00000976,Robert,Martin,robert.martin70@msn.com,6307371332,688 Armitage Ave,Evanston,IL,60201,high,low
P-00000977,Richard,Davis,richard.davis40@att.net,6303807501,9543 Armitage Ave,Oak Park,IL,60302,medium,medium
P-00000978,Thomas,Clark,thomas.clark45@sbcglobal.net,6308527467,5137 Congress Pkwy,Chicago,IL,60657,high,low
P-00000979,Jessica,Moore,jessica.moore79@att.net,3121924914,1580 Cicero Ave,Chicago,IL,60647,low,medium
P-00000980,Andrew,White,andrew.white16@att.net,8476361878,1858 Wacker Dr,Chicago,IL,60601,low,high
P-00000981,Sandra,Hill,sandra.hill6@comcast.net,3123950161,7027 Jackson Blvd,Chicago,IL,60610,low,high
P-00000982,Donald,Robinson,donald.robinson22@gmail.com,7736638132,3146 Harrison St,Evanston,IL,60201,low,low
P-00000983,William,White,william.white13@icloud.com,8475785613,3759 Dearborn St,Chicago,IL,60614,high,low
P-00000984,Michelle,Lewis,michelle.lewis34@outlook.com,8479306946,4175 Ashland Ave,Chicago,IL,60601,low,low
P-00000985,Elizabeth,Lewis,elizabeth.lewis29@gmail.com,8474380795,3296 Cermak Rd,Chicago,IL,60622,low,medium
P-00000986,David,Adams,david.adams69@sbcglobal.net,8477118225,3698 LaSalle St,Chicago,IL,60647,low,low
P-00000987,Daniel,Torres,daniel.torres71@msn.com,7731456195,6776 Diversey Pkwy,Chicago,IL,60622,medium,major
P-00000988,Thomas,Wright,thomas.wright43@sbcglobal.net,8474701339,4512 Congress Pkwy,Chicago,IL,60601,high,low
P-00000989,Barbara,Allen,barbara.allen20@icloud.com,8725650215,8071 Wells St,Chicago,IL,60615,high,high
P-00000990,Matthew,Lopez,matthew.lopez21@msn.com,6303203087,3698 Monroe St,Chicago,IL,60601,medium,medium
P-00000991,Donald,Green,donald.green52@sbcglobal.net,8472070648,7118 Adams St,Chicago,IL,60657,medium,high
P-00000992,Robert,Jones,robert.jones92@sbcglobal.net,6308249602,7000 Archer Ave,Oak Park,IL,60302,medium,low
P-00000993,Margaret,Sanchez,margaret.sanchez83@hotmail.com,3122919587,355 Diversey Pkwy,Chicago,IL,60654,medium,low
P-00000994,Matthew,King,matthew.king69@hotmail.com,8723153883,9574 Wells St,Oak Park,IL,60302,medium,high
P-00000995,George,Hernandez,george.hernandez65@sbcglobal.net,3125248949,7332 Clark St,Chicago,IL,60657,low,low
P-00000996,Betty,Thompson,betty.thompson72@sbcglobal.net,8721699438,6842 California Ave,Evanston,IL,60201,medium,medium
P-00000997,Charles,Wilson,charles.wilson12@msn.com,8725053492,7520 Michigan Ave,Chicago,IL,60615,high,medium
P-00000998,Michael,Moore,michael.moore60@yahoo.com,8478349336,6141 Franklin St,Chicago,IL,60614,medium,low
P-00000999,Dorothy,Perez,dorothy.perez38@hotmail.com,8725369535,1517 Harlem Ave,Chicago,IL,60601,medium,medium
