subscription_id,person_id,email,first_name,last_name,phone,address,city,state,zip,subscription_type,monthly_rate,start_date,status
S-00000685,P-00004507,robert.harris5@aol.com,Robert,Harris,7732750116,6647 Irving Park Rd,Evanston,IL,60201,WEEKEND,14.99,2020-09-29,cancelled
S-00000686,P-00004517,dking@sbcglobal.net,Donald,King,6304930736,830 Cicero Ave,Chicago,IL,60614,WEEKEND,14.99,2021-07-09,active
S-00000687,P-00004520,anthony.adams96@yahoo.com,Anthony,Adams,7737065304,1340 Madison St,Chicago,IL,60615,DIGITAL,9.99,2023-11-21,cancelled
S-00000688,P-00004532,jennifer.campbell68@icloud.com,Jennifer,Campbell,3124132118,8368 Adams St,Chicago,IL,60647,PREMIUM,34.99,2021-03-07,cancelled
S-00000689,P-00004543,elizabeth.smith90@yahoo.com,Elizabeth,Smith,8721872596,4753 Jackson Blvd,Evanston,IL,60201,WEEKEND,14.99,2022-12-07,active
S-00000690,P-00004545,wlewis@aol.com,William,Lewis,6304325948,2470 Jackson Blvd,Chicago,IL,60647,DAILY,24.99,2023-05-06,active
S-00000691,P-00004563,charles.brown11@hotmail.com,Charles,Brown,8729948687,7157 Fullerton Ave,Chicago,IL,60615,DIGITAL,9.99,2022-06-01,cancelled
S-00000692,P-00004572,sallen@att.net,Sarah,Allen,7736819515,2314 Roosevelt Rd,Evanston,IL,60201,WEEKEND,14.99,2023-12-18,active
S-00000693,P-00004592,swright@yahoo.com,Sarah,Wright,7735867535,8859 Roosevelt Rd,Chicago,IL,60614,DIGITAL,9.99,2023-07-16,active
S-00000694,P-00004601,joshua.clark74@aol.com,Joshua,Clark,6303641445,1238 Central Ave,Chicago,IL,60654,WEEKEND,14.99,2020-08-29,active
S-00000695,P-00004612,michael.rivera13@comcast.net,Michael,Rivera,3121569066,1350 State St,Chicago,IL,60614,DIGITAL,9.99,2020-05-05,active
S-00000696,P-00004615,mperez@att.net,Michael,Perez,8729037701,7458 Kedzie Ave,Chicago,IL,60615,PREMIUM,34.99,2021-04-14,active
S-00000697,P-00004616,ewright@yahoo.com,Emily,Wright,7733196844,8911 Wacker Dr,Oak Park,IL,60302,DAILY,24.99,2023-03-02,active
S-00000698,P-00004618,daniel.nguyen58@yahoo.com,Daniel,Nguyen,7733384055,3708 Congress Pkwy,Chicago,IL,60615,WEEKEND,14.99,2021-05-02,active
S-00000699,P-00004621,thomas.hall4@msn.com,Thomas,Hall,3124525557,6411 Western Ave,Chicago,IL,60622,WEEKEND,14.99,2021-12-06,active
S-00000700,P-00004624,sandra.torres3@sbcglobal.net,Sandra,Torres,3121151952,5883 Wacker Dr,Chicago,IL,60601,DIGITAL,9.99,2021-05-31,active
S-00000701,P-00004630,susan.garcia29@yahoo.com,Susan,Garcia,6305674907,1318 Jackson Blvd,Chicago,IL,60610,DAILY,24.99,2023-09-05,active
S-00000702,P-00004640,lisa.martin41@aol.com,Lisa,Martin,3123625425,9464 Kedzie Ave,Chicago,IL,60654,DIGITAL,9.99,2021-07-31,active
S-00000703,P-00004653,david.robinson54@msn.com,David,Robinson,8472170790,236 Pulaski Rd,Chicago,IL,60601,DIGITAL,9.99,2020-09-26,active
S-00000704,P-00004657,charles.baker41@att.net,Charles,Baker,3127640287,2033 Cermak Rd,Chicago,IL,60601,DIGITAL,9.99,2021-04-23,active
S-00000705,P-00004663,william.nelson80@sbcglobal.net,William,Nelson,6302256054,7610 Diversey Pkwy,Oak Park,IL,60302,DIGITAL,9.99,2020-07-23,active
S-00000706,P-00004683,bwalker@comcast.net,Brian,Walker,3125154112,883 Archer Ave,Chicago,IL,60615,PREMIUM,34.99,2023-08-16,cancelled
S-00000707,P-00004692,carol.martin73@msn.com,Carol,Martin,8729591251,6226 Franklin St,Chicago,IL,60622,DIGITAL,9.99,2023-05-22,active
S-00000708,P-00004702,jrivera@msn.com,Jennifer,Rivera,3124912805,5438 Western Ave,Chicago,IL,60615,DIGITAL,9.99,2022-08-24,active
S-00000709,P-00004703,cjackson@msn.com,Charles,Jackson,8475705533,5027 Adams St,Chicago,IL,60622,DIGITAL,9.99,2021-07-17,active
S-00000710,P-00004705,mary.brown1@yahoo.com,Mary,Brown,8473621671,6676 Pulaski Rd,Chicago,IL,60614,DIGITAL,9.99,2020-11-07,active
S-00000711,P-00004707,daniel.perez58@msn.com,Daniel,Perez,8721687626,1459 Archer Ave,Oak Park,IL,60302,DAILY,24.99,2022-03-01,active
S-00000712,P-00004729,thomas.gonzalez74@att.net,Thomas,Gonzalez,3121438794,7691 Wacker Dr,Chicago,IL,60654,WEEKEND,14.99,2020-07-31,active
S-00000713,P-00004741,james.jackson19@comcast.net,James,Jackson,7738497537,4288 Monroe St,Chicago,IL,60615,WEEKEND,14.99,2020-12-27,active
S-00000714,P-00004746,jennifer.williams52@att.net,Jennifer,Williams,6307708615,2762 Roosevelt Rd,Oak Park,IL,60302,DIGITAL,9.99,2023-06-01,active
S-00000715,P-00004753,ashley.mitchell87@icloud.com,Ashley,Mitchell,3121189694,7718 Wells St,Chicago,IL,60615,WEEKEND,14.99,2021-02-18,active
S-00000716,P-00004768,mary.thomas43@gmail.com,Mary,Thomas,7736697932,2208 California Ave,Chicago,IL,60601,DIGITAL,9.99,2021-11-11,active
S-00000717,P-00004771,matthew.campbell87@msn.com,Matthew,Campbell,8474959876,8514 Wacker Dr,Chicago,IL,60615,DIGITAL,9.99,2020-02-28,active
S-00000718,P-00004778,james.hall45@comcast.net,James,Hall,7735112816,8851 Irving Park Rd,Chicago,IL,60647,DIGITAL,9.99,2021-08-09,active
S-00000719,P-00004780,amanda.johnson38@att.net,Amanda,Johnson,8472201534,7576 Armitage Ave,Chicago,IL,60601,DAILY,24.99,2020-04-04,active
S-00000720,P-00004781,michael.moore10@yahoo.com,Michael,Moore,8722917725,5390 Ashland Ave,Oak Park,IL,60302,DIGITAL,9.99,2022-03-26,active
S-00000721,P-00004792,thill@comcast.net,Timothy,Hill,3124535417,428 Ashland Ave,Chicago,IL,60647,PREMIUM,34.99,2022-11-03,cancelled
S-00000722,P-00004794,ashley.anderson46@att.net,Ashley,Anderson,8723572174,6813 Harlem Ave,Chicago,IL,60647,WEEKEND,14.99,2022-10-02,active
S-00000723,P-00004795,lisa.rivera37@aol.com,Lisa,Rivera,8474275405,1127 Cicero Ave,Chicago,IL,60654,DAILY,24.99,2022-11-28,cancelled
S-00000724,P-00004799,bthompson@att.net,Betty,Thompson,8725959390,6473 Adams St,Chicago,IL,60622,DAILY,24.99,2021-06-18,active
S-00000725,P-00004801,kmiller@icloud.com,Kimberly,Miller,8475713862,1476 Irving Park Rd,Oak Park,IL,60302,DIGITAL,9.99,2020-02-06,active
S-00000726,P-00004802,aperez@icloud.com,Ashley,Perez,8729039370,1305 Armitage Ave,Oak Park,IL,60302,DIGITAL,9.99,2022-12-06,active
S-00000727,P-00004813,margaret.allen4@gmail.com,Margaret,Allen,3122864137,9190 LaSalle St,Evanston,IL,60201,WEEKEND,14.99,2022-12-16,active
S-00000728,P-00004816,bmiller@yahoo.com,Betty,Miller,8477412679,3417 California Ave,Chicago,IL,60654,PREMIUM,34.99,2020-01-30,active
S-00000729,P-00004817,cbaker@hotmail.com,Christopher,Baker,8724935144,5736 Central Ave,Chicago,IL,60614,DIGITAL,9.99,2021-11-30,active
S-00000730,P-00004819,anthony.taylor45@yahoo.com,Anthony,Taylor,3125480622,2571 State St,Chicago,IL,60601,DIGITAL,9.99,2023-09-21,cancelled
S-00000731,P-00004823,charles.martinez90@att.net,Charles,Martinez,3128047003,7456 Belmont Ave,Chicago,IL,60610,DIGITAL,9.99,2020-02-25,active
S-00000732,P-00004824,pwilson@icloud.com,Patricia,Wilson,6308343547,7927 Irving Park Rd,Chicago,IL,60622,WEEKEND,14.99,2022-11-24,active
S-00000733,P-00004827,nhernandez@msn.com,Nancy,Hernandez,7736966641,8550 Clark St,Chicago,IL,60614,DIGITAL,9.99,2020-01-31,active
S-00000734,P-00004845,margaret.anderson93@hotmail.com,Margaret,Anderson,6305290967,9720 State St,Chicago,IL,60614,DIGITAL,9.99,2021-08-06,active
S-00000735,P-00004852,anthony.thompson5@hotmail.com,Anthony,Thompson,8724237387,3018 Central Ave,Chicago,IL,60610,WEEKEND,14.99,2022-12-11,active
S-00000736,P-00004857,george.allen96@icloud.com,George,Allen,6307012573,3049 Fullerton Ave,Chicago,IL,60647,DIGITAL,9.99,2023-04-16,active
S-00000737,P-00004860,carol.robinson46@comcast.net,Carol,Robinson,3129078086,1698 Harrison St,Chicago,IL,60657,DIGITAL,9.99,2021-11-22,active
S-00000738,P-00004863,brian.hernandez19@gmail.com,Brian,Hernandez,7731007272,7188 LaSalle St,Chicago,IL,60614,WEEKEND,14.99,2020-07-08,cancelled
S-00000739,P-00004865,cmartin@hotmail.com,Carol,Martin,6304420710,8422 Armitage Ave,Chicago,IL,60615,DIGITAL,9.99,2022-06-13,active
S-00000740,P-00004872,sgreen@yahoo.com,Steven,Green,6307633896,8907 Western Ave,Chicago,IL,60647,WEEKEND,14.99,2022-02-17,active
S-00000741,P-00004877,ascott@comcast.net,Anthony,Scott,8477866209,1078 Wacker Dr,Chicago,IL,60601,DIGITAL,9.99,2021-11-19,active
S-00000742,P-00004878,sadams@aol.com,Steven,Adams,3122751771,3866 Dearborn St,Chicago,IL,60601,DAILY,24.99,2020-01-21,active
S-00000743,P-00004890,djones@yahoo.com,Donna,Jones,8476673047,6011 Van Buren St,Chicago,IL,60654,DIGITAL,9.99,2022-08-06,cancelled
S-00000744,P-00004892,andrew.perez53@msn.com,Andrew,Perez,6302456422,1821 Adams St,Chicago,IL,60647,DIGITAL,9.99,2020-01-12,active
S-00000745,P-00004904,cwhite@att.net,Charles,White,6308492002,5329 California Ave,Chicago,IL,60610,PREMIUM,34.99,2021-06-09,active
S-00000746,P-00004909,karen.young86@att.net,Karen,Young,6307862348,6592 Oak Park Ave,Chicago,IL,60657,WEEKEND,14.99,2021-01-04,cancelled
S-00000747,P-00004926,melissa.torres88@gmail.com,Melissa,Torres,3128552021,5494 Cermak Rd,Chicago,IL,60657,DIGITAL,9.99,2022-11-06,active
S-00000748,P-00004927,william.harris11@att.net,William,Harris,8475805662,6846 Diversey Pkwy,Chicago,IL,60622,DIGITAL,9.99,2021-10-13,active
S-00000749,P-00004935,thomas.lopez6@att.net,Thomas,Lopez,6302434520,6582 Ashland Ave,Chicago,IL,60647,DIGITAL,9.99,2022-07-12,active
S-00000750,P-00004946,jmitchell@sbcglobal.net,James,Mitchell,6309437225,2745 California Ave,Chicago,IL,60654,DIGITAL,9.99,2023-10-14,active
S-00000751,P-00004952,etorres@sbcglobal.net,Elizabeth,Torres,8729877154,7257 Ashland Ave,Evanston,IL,60201,DIGITAL,9.99,2021-07-03,cancelled
S-00000752,P-00004967,jessica.williams31@msn.com,Jessica,Williams,3121205516,2760 Western Ave,Chicago,IL,60610,WEEKEND,14.99,2023-04-17,cancelled
S-00000753,P-00004970,karen.miller87@gmail.com,Karen,Miller,7737596273,812 Pulaski Rd,Chicago,IL,60657,DIGITAL,9.99,2021-02-25,active
S-00000754,P-00004971,dorothy.johnson22@sbcglobal.net,Dorothy,Johnson,3124700639,1770 Armitage Ave,Oak Park,IL,60302,DAILY,24.99,2022-04-02,cancelled
S-00000755,P-00004986,mbaker@outlook.com,Mark,Baker,6304660124,4762 Irving Park Rd,Chicago,IL,60610,DIGITAL,9.99,2021-11-18,active
S-00000756,P-00004989,paul.sanchez61@outlook.com,Paul,Sanchez,3127495963,7081 Central Ave,Chicago,IL,60647,WEEKEND,14.99,2023-05-27,cancelled
S-00000757,P-00004998,sandra.williams56@yahoo.com,Sandra,Williams,3126578501,3369 Adams St,Evanston,IL,60201,WEEKEND,14.99,2020-04-06,active
